sent_id,text,Source,Target,Polar_expression,Polarity
DBG#7:9,"The side dishes were passable, and I did get a refill upon request.",I,The side dishes,get a refill upon request.,Negative
DBG#7:10,The real problem I had with this place was the complete lack of service.,,this place,the complete lack of service.,Negative
DBG#7:11,I mentioned the squid dish wasn't very good when the waitress visited.,,squid dish,very good,Positive
DBG#7:12,She just nodded and walked off.,,,,
DBG#7:13,"There were no communications issues either, as she spoke perfect English.",,,,
DBG#7:14,"As to my comment about the food, no apology or acknowledgment was made.",,,,
DBG#7:15,My wife had barely touched that mess of a dish.,,,,
DBG#7:16,We were charged full price.,We,,charged full price.,Positive
DBG#7:17,"If you ware looking for Korean fusion, I suggest you try some of the places in the East Village.",,,,
DBG#7:18,"Authentic Korean food lovers should visit 32nd Street, of course.",,food,"should visit 32nd Street, of course.",Negative
DBG#7:18,"Authentic Korean food lovers should visit 32nd Street, of course.",,lovers,"should visit 32nd Street, of course.",Negative
ADLT#9:0,Lives up to the hype,,,,
ADLT#9:1,We've lived around the corner from this place for over a year and finally had dinner there.,,,,
ADLT#9:2,We've tried before but it always packed and doesn't take reservations.,,,,
ADLT#9:3,It was well worth the wait.,,the wait.,well worth,Positive
ADLT#9:4,The wife had the risotto which was amazing.,,,,
ADLT#9:5,"It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.",,the taste,phenomenal.,Positive
ADLT#9:6,The farro salad and the mashed yukon potatoes were also extremely tasty.,,The farro salad,extremely tasty.,Positive
ADLT#9:6,The farro salad and the mashed yukon potatoes were also extremely tasty.,,the mashed yukon potatoes,extremely tasty.,Positive
EVPK#4:0,i love margherita pizza – i looove east village pizza,,,,
EVPK#4:1,"Love this place, every time we are in the city this is one of the places we always go.",,,one of the places,Positive
EVPK#4:1,"Love this place, every time we are in the city this is one of the places we always go.",we,,always go.,Positive
EVPK#4:2,A quintessential slice of NYC pizza.,,,A quintessential slice of NYC pizza.,Positive
EVPK#4:3,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",,crust,great bite,Positive
EVPK#4:3,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",,"to it, the salt",nice,Positive
EVPK#4:3,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",,,light,Positive
EVPK#4:3,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",,the sauce,good,Positive
EVPK#4:4,"Personally I like the margherita pizza better, but they are all good.",,,,
Z#6:0,Possibly the Most Romantic Restaurant in the City,,Restaurant,Possibly the Most Romantic,Negative
Z#6:1,"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!",,,one of the most romantic,Positive
Z#6:1,"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!",,,modern,Positive
Z#6:2,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",,,,
Z#6:3,"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).",,,,
Z#6:4,It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!,,,,
Z#6:5,"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!",,,,
Z#6:6,I never used to be a fan of sakes but am lately experimenting with it a lot more and am acquiring a better taste of it.,I,,never used to be,Negative
Z#6:7,We started off with a delightful sashimi amuse bouche.,,,,
Z#6:8,Our first course was Tuna Sashimi with Green Yuzu Sauce.,,,,
Z#6:9,"I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.",,,,
Z#6:10,The entrees were served with miso soup and rice.,,The entrees,with miso,Positive
Z#6:11,The sake’s complimented the courses very well and is successfully easing me into the sake world.,,the courses,successfully easing,Positive
Z#6:11,The sake’s complimented the courses very well and is successfully easing me into the sake world.,,the courses,very well,Positive
Z#6:12,"For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.",,,,
Z#6:13,"Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.",,company,great,Positive
Z#6:14,"I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.",,,,
CLF#6:0,Terrible would be a compliment!,,,,
CLF#6:1,"The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.",,,"desired,",Positive
CLF#6:2,"We were 10 people celebrtating a birthday, we sat in the tent.",,,,
CLF#6:3,We paid a fixed pricce but got nothing!!,We,,got nothing!!,Negative
CLF#6:4,We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.,,,,
CLF#6:5,"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",,,,
CLF#6:6,Stay away,,Stay,away,Positive
DBG#6:0,Great Shabu Shabu,,Shabu Shabu,Great,Positive
DBG#6:1,"I go here at least once every other week, particularly when it's cold!",,,,
DBG#6:2,I love it.,,,,
DBG#6:3,To be honest we only ever eat the Shabu Shabu.,,,To be honest,Negative
DBG#6:4,I tried a couple other dishes but wasn't too impressed.,,,too impressed.,Negative
DBG#6:5,"But for the Shabu Shabu, you won't find much better in NY.",,,won't find much better,Negative
DBG#6:6,In fact there is only one I've tried that even compares (shabu Tatsu) and even then I prefer Dokebi.,,,,
DBG#6:7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",,,you get,Positive
DBG#6:7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",,meal,good too.,Positive
DBG#6:7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",,service,good too.,Positive
DBG#1:0,Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,,,,
BHD#1:0,"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.",,,perfect,Positive
BHD#1:0,"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.",,The hot dogs,"good, yes,",Positive
BHD#1:0,"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.",,,fantastic,Positive
TR#5:0,Restaurant with a view,,Restaurant,a view,Positive
TR#5:1,Celebrated my fathers birthday here.,,,,
TR#5:2,The food tasted very good.,,The food,very good.,Positive
TR#5:3,The family seafood entree was very good.,,The family seafood entree,very good.,Positive
TR#5:4,The main entree was also very good.,,The main entree,very good.,Positive
TR#5:5,We order a bit of everything on the menu.,,,,
TR#5:6,"Price is high but the food is good, so I would come back again.",,Price,high,Positive
TR#5:6,"Price is high but the food is good, so I would come back again.",,the food,"good,",Positive
TR#5:6,"Price is high but the food is good, so I would come back again.",I,the food,would come back again.,Positive
Z#7:0,This place doesn't make any sense,,,,
Z#7:1,Just want to warn you all - don't waste your time and money.,,,,
Z#7:2,"This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...",,,,
Z#7:3,This place is not inviting and the food is totally weird.,,This place,not inviting,Negative
Z#7:3,This place is not inviting and the food is totally weird.,,the food,totally weird.,Negative
Z#7:4,The concept of japanese tapas is newly created and clearly doesn't work.,,The concept of japanese tapas,newly created,Negative
Z#7:5,"The food they serve is not comforting, not appetizing and uncooked.",,The food,uncooked.,Negative
Z#7:5,"The food they serve is not comforting, not appetizing and uncooked.",,The food,not appetizing,Negative
Z#7:6,Go to japanese sushi place or Spanish tapas place - this creation in Williamsburg is a misstake.,,,,
Z#10:0,Good Food,,Food,Good,Positive
Z#10:1,I went here with my boyfriend for our anniversary.,,,,
Z#10:2,"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.",,The food,"tasty,",Positive
Z#10:2,"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.",,The food,great,Positive
Z#10:2,"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.",,the sitting space,don't like being cramp,Negative
Z#10:3,Over all it was a very nice romantic place .,,place,romantic,Positive
Z#10:3,Over all it was a very nice romantic place .,,place,very nice,Positive
Z#10:4,I would recommend to ask for a bigger sitting area when you make a reservation (if possible),,,,
P#7:0,Loved it,,it,Loved,Positive
P#7:1,A coworker and I tried Pacifico after work a few Fridays and loved it.,,,,
P#7:2,The atmosphere was great.,,The atmosphere,great.,Positive
P#7:3,"The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.",,the margaritas,anything to write home about.,Negative
P#7:4,"Our waitress wasn't mean, but not especially warm or attentive either.",,,,
P#7:5,"I must say I am surprised by the bad reviews of the restaurant earlier in the year, though.",,,,
P#7:6,Maybe it has improved since then?,,,,
P#7:7,"Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.",,we'll,be back,Positive
FF#4:0,Dumbfoundingly Poor,,,Dumbfoundingly Poor,Negative
FF#4:1,"This was, from start to finish, a mind-bogglingly uncomfortable experience.",,,,
FF#4:2,Lexicographers take note: a new and fascinating definition of rudeness is alive and flourishing right here in Brooklyn.,,,flourishing,Positive
