sent_id,text,Source,Target,Polar_expression,Polarity
TFS#5:24,"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.",,it,dearly for it.,Positive
TFS#5:24,"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.",,"sadly,",dearly for it.,Positive
CLF#3:14,"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!",,we finally,only,Negative
CLF#3:14,"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!",,carte menu,only,Negative
CLF#3:14,"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!",,price,only,Negative
CLF#3:29,If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!,,,,
TFS#5:26,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.,,The environment,very upscale,Positive
TFS#5:26,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.,,The environment,highly paid escorts.,Positive
TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",,reviews,expensive,Negative
TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",,the restaurant,expensive,Negative
TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",,it,expensive,Negative
TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",,reviews,may,Negative
TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",,the restaurant,may,Negative
TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",,it,may,Negative
TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",,reviews,worth it.,Negative
TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",,the restaurant,worth it.,Negative
TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",,it,worth it.,Negative
CLF#3:18,We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.,,,never returning with the Hooka.,Positive
CLF#3:22,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.,,,,
CLF#3:8,We did arrive late for our reservation so I can not complain too much about the wait for a table.,,,not complain too much,Positive
CLF#3:8,We did arrive late for our reservation so I can not complain too much about the wait for a table.,,,table.,Negative
CLF#3:21,We asked for sides which the waiter than admitted that he forgot to put in that part of our order.,,,,
TFS#5:20,Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.,,Some,covered in a glaze of some kind,Negative
TFS#5:20,Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.,,Some,Not impressive at all.,Negative
CLF#3:15,"Since we were already waiting so long, we felt we had no other choice but to accept it.",,other choice,felt,Positive
CLF#3:15,"Since we were already waiting so long, we felt we had no other choice but to accept it.",,other choice,felt,Positive
CLF#3:15,"Since we were already waiting so long, we felt we had no other choice but to accept it.",,other choice,felt,Positive
CLF#3:15,"Since we were already waiting so long, we felt we had no other choice but to accept it.",,other choice,had no other,Positive
CLF#3:15,"Since we were already waiting so long, we felt we had no other choice but to accept it.",,other choice,had no other,Positive
CLF#3:15,"Since we were already waiting so long, we felt we had no other choice but to accept it.",,other choice,had no other,Positive
CLF#3:17,For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.,,,to 45 minutes,Positive
CLF#3:17,For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.,,,never offered a drink.,Positive
CLF#3:24,By the time we finished our dinner we still had not received one beverage NOR hooka!,,,,
CLF#3:3,I am actually offended to have spent so much money on such a bad experience.,,money,such a bad experience.,Positive
CLF#3:7,And even more so unpleasant because it was so costly for such an unpleasant experience.,,it,more so unpleasant,Negative
CLF#3:7,And even more so unpleasant because it was so costly for such an unpleasant experience.,,it,such an unpleasant experience.,Negative
CLF#3:10,We were ushered to the bar to wait momentarily and upon arrival were so excited.,,,,
CLF#3:19,After the 4th time i asked again and the waiter than said after our dinner.,,,again,Positive
CLF#3:1,I agree that dining at Casa La Femme is like no other dining experience!,,that dining at Casa,like no other,Positive
CLF#3:1,I agree that dining at Casa La Femme is like no other dining experience!,,other dining experience!,like no other,Positive
CLF#3:5,We went to celebrate two birthdays and wanted to do something special and different.,,,special,Positive
TFS#5:27,"If you are going for the food, it will not be worth it.",,it,will not be worth it.,Negative
TFS#5:29,"You would think they would make up for it with service, sadly, no.",,,no.,Positive
CLF#3:6,"Our visit their to say the least, was an unpleasant and costly experience!",,"the least,",an unpleasant,Negative
CLF#3:6,"Our visit their to say the least, was an unpleasant and costly experience!",,"the least,",experience!,Negative
CLF#3:9,Although we were told 10-15 minutes and it was more like 45 minutes.,,it,45 minutes.,Negative
TFS#5:13,Surprised that a place of this caliber would advertise it as Kobe.,,,,
TFS#5:30,"Service was just ok, it is not what you'd expect for $500.",,Service,not what you'd expect for $500.,Negative
TFS#5:25,"All in all, the food was great (except for the dessserts).",,All,great,Positive
TFS#5:25,"All in all, the food was great (except for the dessserts).",,the food,great,Positive
TFS#5:25,"All in all, the food was great (except for the dessserts).",,All,for the dessserts).,Positive
TFS#5:25,"All in all, the food was great (except for the dessserts).",,the food,for the dessserts).,Positive
CLF#3:26,The only beverage we did receive was water in dirty glasses!,,The only beverage we did receive,in dirty glasses!,Negative
TFS#5:12,Which of course is not real Kobe but Wagyu beef.,,,not real Kobe,Negative
TFS#5:28,"Yes, it is good, but I've had better for cheaper.",,it,had better,Negative
TFS#5:28,"Yes, it is good, but I've had better for cheaper.",,it,cheaper.,Negative
CLF#3:23,I would not expect this for a $55 dinner.,,this,would not expect,Negative
CLF#3:23,I would not expect this for a $55 dinner.,,this,a $55 dinner.,Negative
CLF#3:16,Our experience did not ever get any better.,,Our experience did,not,Negative
CLF#3:20,We asked for beverages and never received them.,,,never received them.,Negative
CLF#3:13,"However, our $14 drinks were were horrible!",,,,
TFS#5:15,Entrees: Vanison steak and Bison Steak.,,,Steak.,Positive
TFS#5:16,Vanison was good but not amazing.,,Vanison,good,Positive
TFS#5:16,Vanison was good but not amazing.,,Vanison,not amazing.,Negative
CLF#3:2,BUT not in a good way.,,BUT,not,Positive
CLF#3:2,BUT not in a good way.,,BUT,good way.,Positive
TFS#5:17,Bison was quite excellent however.,,Bison,quite excellent however.,Positive
TFS#5:19,Just not good at all.,,,not good,Negative
CLF#3:0,Terrible Waste of money.. scammers,,,Terrible Waste of money.. scammers,Negative
CLF#3:12,The hostess was very pleasant.,,,very pleasant.,Negative
TFS#5:11,Starters: Kobe Beef Sashimi.,,,,
CLF#3:11,The place is beautiful!,,,,
TFS#5:14,A beef Consomme.,,,,
TFS#5:18,Dessert: pure disaster.,,,,
TFS#5:22,I was wrong.,,,,
DBG#2:6,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.",,,"disgusting, slimy, clearly bad piece",Positive
DBG#2:6,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.",,,skin.,Positive
BG#5:4,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",,it,would,Negative
BG#5:4,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",,bread of rice -,would,Negative
